OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
753042,04092016913,TAVERN ON THE GREEN,565 COMPETITION RD ,,RALEIGH,NC,27603,(919) 977-8094,2015/05/12 00:00:00+00,Restaurant,6810,-78.66911618,35.67202739,M
753043,04092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,STE 110,RALEIGH,NC,27617,(919) 596-2525,2011/01/09 00:00:00+00,Restaurant,6816,-78.7822603,35.91399796,M
753044,04092090012,Pine Acres Meals On Wheels,402 MCLEAN ST ,,FUQUAY VARINA,NC,27526-1640,(919) 552-5825,1998/07/02 00:00:00+00,Elderly Nutrition Sites (catered),6833,-78.80691399,35.5930488,M
753045,04092017846,Homewood Suites Cary Foodservice,555 Crossroads BLVD ,,CARY,NC,27518,(919) 745-8589,2018/05/01 00:00:00+00,Restaurant,6842,-78.73253485,35.75843966,M
753046,04092010649,brb,118 E SOUTH ST,,RALEIGH,NC,27601-2341,(919) 836-8817,1991/04/03 00:00:00+00,Restaurant,6843,-78.63776537,35.7707838,M
753047,04092010760,Toot N Tell Restaurant,903 W GARNER RD ,,GARNER,NC,27529-3007,(919) 772-2616,1991/04/03 00:00:00+00,Restaurant,6844,-78.61488027,35.71121284,T
753048,04092012954,Vic's Italian Cafe,331 BLAKE ST ,,RALEIGH,NC,27601-1801,(919) 829-7090,1999/06/30 00:00:00+00,Restaurant,6848,-78.63563104,35.77592649,M
753049,04092010101,BURGER KING #3768,4203 WAKE FOREST RD ,,RALEIGH,NC,27609-6228,(919) 872-3797,1991/05/02 00:00:00+00,Restaurant,6850,-78.61307772,35.83835644,M
753050,04092010364,HOOTERS OF RALEIGH,4206 WAKE FOREST RD ,,RALEIGH,NC,27609-6229,(919) 850-9882,1991/05/02 00:00:00+00,Restaurant,6853,-78.61159291,35.83833039,M
753051,04092160067,FALLS RIVER VILLAGE (FOOD SERVICE),1110  FALLS RIVER AVE ,,RALEIGH,NC,27614,(919) 844-9747,2009/01/29 00:00:00+00,Institutional Food Service,6855,-78.58734511,35.90599811,M
753052,04092020997,Food Lion #996 Deli,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5631,(919) 772-0317,2000/07/01 00:00:00+00,Food Stand,6858,-78.69742539,35.66508155,M
753053,04092300149,Food Lion #1557 Meat Market ,4827 Grove Barton Rd,,RALEIGH,NC,27613,,2000/07/01 00:00:00+00,Meat Market,6859,-78.71866323,35.869194,M
753054,04092300151,Food Lion #1079 Meat Market,5621 Louisburg Rd,,RALEIGH,NC,27616-5353,(919) 981-0402,2000/07/01 00:00:00+00,Meat Market,6860,-78.55796888,35.85459972,M
753055,04092300156,Food Lion #1654 Meat Market,7440 Louisburg Rd ,,RALEIGH,NC,27616-6482,(919) 875-1394,2000/07/01 00:00:00+00,Meat Market,6861,-78.53977,35.87454018,M
753056,04092300158,Food Lion #561 Meat Market,217 TIMBER DR ,,GARNER,NC,27529-4870,,2000/07/01 00:00:00+00,Meat Market,6862,-78.60613102,35.68500723,M
753057,04092300175,Food Lion #1496 Meat Market ,1777 W Williams ST ,,APEX,NC,27502,,2000/07/01 00:00:00+00,Meat Market,6863,-78.87770701,35.75964934,M
753058,04092300177,Food Lion #996 Meat Market,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5631,(919) 772-0317,2000/07/01 00:00:00+00,Meat Market,6864,-78.69742539,35.66508155,M
753059,04092015007,Zaxby's of Knightdale,6702 Knightdale  BLVD ,,KNIGHTDALE,NC,27545,(919) 261-9995,2007/11/14 00:00:00+00,Restaurant,6874,-78.50401397,35.79659659,M
753060,04092014977,Starbucks Coffee Co,8204-120 Tryon Woods DR ,,CARY,NC,27518,(919) 851-6439,2007/10/22 00:00:00+00,Restaurant,6871,-78.74169613,35.74700826,M
753061,04092015153,Starbucks,1380 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 557-0533,2008/06/24 00:00:00+00,Restaurant,6899,-78.77523409,35.59178475,M
753062,04092030195,Specialty South DBA Wicked Links (WCID #225),4831 Grove Barton RD / Lowes,,RALEIGH,NC,27613,(919) 855-8548,2008/06/10 00:00:00+00,Mobile Food Units,6900,-78.71866323,35.869194,M
753063,04092021530,Papa John's,1516 Broad ST ,,FUQUAY VARINA,NC,27526,(919) 577-6565,2008/05/15 00:00:00+00,Food Stand,6898,-78.80360299,35.60359983,T
753064,04092016069,SUBWAY #29952,5412 APEX PEAKWAY ,,Apex,NC,27502,(919) 362-7976,2011/12/15 00:00:00+00,Restaurant,6914,-78.86537597,35.73683859,M
753065,04092021322,Harris Teeter #58 Meat/Seafood,750 W Williams ST ,,APEX,NC,27502,(919) 362-3782,2005/04/13 00:00:00+00,Food Stand,6919,-78.86276064,35.73803218,M
753066,04092016029,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,,KNIGHTDALE,NC,27545,(919) 217-8875,2011/10/27 00:00:00+00,Restaurant,6911,-78.50602234,35.79592218,M
753067,04092021332,Lowes Foods #218 Produce ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005/06/16 00:00:00+00,Food Stand,6921,-78.73779147,35.88567278,M
753068,04092014398,Skipper's Fish Fry and Market,1001 E Williams ST ,,APEX,NC,27502,(919) 303-2400,2005/09/30 00:00:00+00,Restaurant,6935,-78.84350423,35.7211123,M
753069,04092020030,Char-Grill #1,618 HILLSBOROUGH ST,,RALEIGH,NC,27603-1732,(919) 821-7636,1991/03/19 00:00:00+00,Food Stand,6943,-78.64851504,35.78110364,M
753070,04092016661,COURTNEY'S NY BAGEL & DELI,929 HERITAGE LAKE  RD ,,WAKE FOREST,NC,27587,(919) 453-1043,2014/03/31 00:00:00+00,Restaurant,6957,-78.50377701,35.94688449,M
753071,04092021519,International Foods Meats,421 Chapanoke  RD ,Ste 140,RALEIGH,NC,27603,(919) 662-5428,2008/03/14 00:00:00+00,Food Stand,6994,-78.65333581,35.73464573,M
753072,04092015087,BRUEGGERS BAGELS #644,3510 WADE AVE ,,RALEIGH,NC,27607,(919) 828-1301,2008/03/20 00:00:00+00,Restaurant,6995,-78.68558086,35.80212022,M
753073,04092013896,Woody's @ City Market,205 Wolfe St ,,RALEIGH,NC,27601,(919) 833-3000,2003/08/29 00:00:00+00,Restaurant,7001,-78.63643476,35.77636518,M
753074,04092040134,New York Style Hot Dogs (WCID #621),300 Fayetteville ST ,,RALEIGH,NC,27602,(919) 332-9385,2004/01/28 00:00:00+00,Pushcarts,7005,-78.63980508,35.77668772,M
753075,04092017436,SUBWAY #40395,7016 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 467-4612,2016/10/28 00:00:00+00,Restaurant,7029,-78.83404581,35.6363532,M
753076,04092016769,SMITHFIELD'S CHICKEN N BAR-B-QUE,1440 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 557-2400,2014/10/10 00:00:00+00,Restaurant,7034,-78.77463279,35.59446528,M
753077,04092021245,Food Lion #2504 Deli ,1030-125 N Rogers Ln ,,RALEIGH,NC,27610,(919) 792-0321,2003/12/12 00:00:00+00,Food Stand,7003,-78.54967347,35.79198567,M
753078,04092016891,DUNKIN' DONUTS #348417,3817 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 858-6501,2015/04/08 00:00:00+00,Restaurant,7055,-78.68893912,35.78436913,M
753079,04092021813,AUX. Kitchen,1519 BROOKSIDE DRIVE,,RALEIGH,NC,27604,(919) 455-3460,2014/09/16 00:00:00+00,Food Stand,7059,-78.62494856,35.7987492,M
753080,04092021378,Lowes Foods #190 Produce,930 High House RD,,CARY,NC,27513,(919) 467-4441,2006/04/20 00:00:00+00,Food Stand,7066,-78.82691458,35.788417,M
753081,04092015284,FIREHOUSE SUBS #122,260 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 468-1822,2008/11/06 00:00:00+00,Restaurant,7073,-78.7805746,35.804703,M
753082,04092015870,MCDONALD'S #32956,8031 OLD WAKE FOREST RD ,@ WALMART,RALEIGH,NC,27616,(919) 878-7173,2011/01/20 00:00:00+00,Restaurant,7075,-78.56666533,35.86809107,M
753083,04092160041,Rex Nursing Care Of Apex Food Service,911 S Hughes St ,,APEX,NC,27502,(919) 363-6011,2003/06/17 00:00:00+00,Institutional Food Service,7094,-78.84777032,35.71882243,M
753084,04092016365,SHEETZ #507,7900 FAYETTEVILLE  RD ,,GARNER,NC,27529,(919) 329-0707,2013/01/30 00:00:00+00,Restaurant,7087,0,0,U
753085,04092013864,Moe's Southwest Grill,6679 Falls Of Neuse RD ,,RALEIGH,NC,27615,(919) 846-9274,2003/07/29 00:00:00+00,Restaurant,7095,-78.62444941,35.87396756,M
753086,04092017725,Starbucks #8218,2105 Cameron ST ,,RALEIGH,NC,27605,(919) 856-9444,2017/11/09 00:00:00+00,Restaurant,7112,-78.66157335,35.79001079,M
753087,04092017727,Whole Foods Market #10611 Culinary,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017/11/03 00:00:00+00,Restaurant,7113,-78.88191924,35.83347908,M
753088,04092014006,Subway #28785,10450-101 Durant Rd,,RALEIGH,NC,27614,(919) 844-1207,2004/03/25 00:00:00+00,Restaurant,7096,-78.58917492,35.90487993,M
753089,04092017733,BELLA ITALIA PIZZERIA,109 CAPCOM AVE ,SUITE 5,WAKE FOREST,NC,27587-6515,(919) 554-9404,2017/11/20 00:00:00+00,Restaurant,7114,-78.52881225,35.95086253,T
753090,04092017709,Penn Station #345,5036 Arco ST ,,Cary,NC,27519,,2017/10/12 00:00:00+00,Restaurant,7115,-78.88191924,35.83347908,M
753091,04092010527,NUR DELI & GROCERY,2233 AVENT FERRY RD ,STE 108,RALEIGH,NC,27606-2138,(919) 828-1523,1991/04/22 00:00:00+00,Restaurant,7118,-78.67605091,35.77835817,M
753092,04092016944,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST ,A,CARY,NC,27511,(919) 466-0550,2015/06/04 00:00:00+00,Restaurant,7137,-78.76691591,35.79077863,M
753093,04092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-1717,2015/07/07 00:00:00+00,Restaurant,7141,-78.80056831,35.58594643,M
753094,04092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,,GARNER,NC,27529,(919) 771-1000,2013/01/07 00:00:00+00,Restaurant,7147,-78.61153932,35.63067345,M
753095,04092021298,Super Target #1932 (Deli),1201 Beaver Creek Commons Dr ,,APEX,NC,27502,(919) 372-1405,2004/11/05 00:00:00+00,Food Stand,7167,-78.87777438,35.74487977,M
753096,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 852-6651,2011/11/08 00:00:00+00,Food Stand,7180,-78.78211173,35.73717592,M
753097,04092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,,RALEIGH,NC,27511,(919) 851-7995,2005/10/25 00:00:00+00,Restaurant,7187,0,0,U
753098,04092017203,CHUY'S #72,1035 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 388-7453,2016/04/12 00:00:00+00,Restaurant,7247,-78.88869026,35.84658961,M
753099,04092016617,NOODLES & COMPANY #858            ,2016 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 466-0082,2014/02/06 00:00:00+00,Restaurant,7261,-78.81800343,35.80772157,M
753100,04092015817,CHOW,8311 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 841-4995,2010/11/10 00:00:00+00,Restaurant,7284,-78.68223183,35.90105252,M
753101,04092025163,Rocky Top Catering,500 Departure DR ,,RALEIGH,NC,27616,(919) 829-3771,2018/02/27 00:00:00+00,Food Stand,7267,0,0,U
753102,04092015861,LUCKY 7,906 NE MAYNARD RD ,,CARY,NC,27513,(919) 380-7550,2011/01/10 00:00:00+00,Restaurant,7285,-78.76838489,35.80043169,M
753103,04092016269,CHIPOTLE #1946,1516 VILLAGE MARKET  PL ,,MORRISVILLE,NC,27560,(919) 238-3971,2012/09/27 00:00:00+00,Restaurant,7289,-78.81676023,35.80454378,M
753104,04092016457,ATRIA OAKRIDGE DINING,10810 SANDY OAK LN ,,RALEIGH,NC,27614,(919) 848-2088,2013/07/01 00:00:00+00,Restaurant,7300,-78.59303841,35.90822378,M
753105,04092021751,HARRIS TEETER #395 MEAT MARKET/SEAFOOD,1432 BROGDEN WOODS  DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013/08/19 00:00:00+00,Food Stand,7302,-78.69147726,35.99120973,M
753106,04092017625,PERSIS INDIAN GRILL,1116 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 378-1819,2017/05/30 00:00:00+00,Restaurant,7303,-78.88929435,35.84836238,M
753107,04092022019,Harris Teeter #304 Starbucks,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017/07/13 00:00:00+00,Food Stand,7306,-78.78823819,35.91915394,M
753108,04092015470,TIJUANA FLATS #138,1310 E MILLBROOK RD ,,RALEIGH,NC,27609,(919) 790-6409,2009/09/04 00:00:00+00,Restaurant,7314,-78.61557526,35.84978294,M
753109,04092016582,APEX WINGS,518 E WILLIAMS ST ,,APEX,NC,27502-2151,(919) 387-0082,2013/12/20 00:00:00+00,Restaurant,7317,-78.84778574,35.72374776,M
753110,04092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 862-1996,2013/08/30 00:00:00+00,Restaurant,7331,-78.61155667,35.83876688,M
753111,04092014556,KFC #J120098,12313 Capital BLVD ,,RALEIGH,NC,27587,(919) 556-9408,2006/04/24 00:00:00+00,Restaurant,7294,-78.53878491,35.98231024,M
753112,04092016857,BIG MIKES BBQ,1222 NW MAYNARD ROAD,,CARY,NC,27513,(919) 601-2430,2015/01/16 00:00:00+00,Restaurant,7342,-78.80932512,35.7848684,M
753113,04092160071,BROOKRIDGE ASSISTED LIVING FOODSERVICE,312 LYNCH ST ,P O BOX 1138,APEX,NC,27502,(919) 362-6266,2009/07/13 00:00:00+00,Institutional Food Service,7351,-78.85933747,35.72655728,M
753114,04092030339,THE COW AND THE OAK (WCID # 535),8320-108 Litchford RD ,,RALEIGH,NC,27615,(252) 327-2445,2017/06/26 00:00:00+00,Mobile Food Units,7305,-78.60100965,35.89311432,M
753115,04092021733,CARLIE C'S PRODUCE,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013/01/25 00:00:00+00,Food Stand,7362,-78.56526592,35.80114227,M
753116,04092013857,KFC/Taco Bell Of Zebulon,161 Wakelon Dr,,ZEBULON,NC,27597,(919) 404-1701,2003/07/18 00:00:00+00,Restaurant,7396,-78.31620174,35.83320735,M
753117,04092050025,North Raleigh Christian Academy School Lunchroom,7300 Perry Creek Rd,,RALEIGH,NC,27616,(919) 573-7900,2004/03/11 00:00:00+00,Private School Lunchrooms,7397,-78.54259351,35.88061452,M
753118,04092020035,Circle K #8620,4100 WESTERN Blv ,,RALEIGH,NC,27606-1963,(919) 851-1050,1992/09/17 00:00:00+00,Food Stand,7408,-78.69423692,35.78457615,M
753119,04092015222,ANNA'S PIZZERIA,100 N SALEM ST ,,APEX,NC,27502,(919) 267-6237,2008/09/15 00:00:00+00,Restaurant,7421,-78.85126459,35.73076866,M
753120,04092015597,HOT BREADS CAFE,1901  NW CARY PKY ,,MORRISVILLE,NC,27560,(919) 677-1331,2010/04/05 00:00:00+00,Restaurant,7424,-78.81047156,35.80913057,M
753121,04092015601,STAMMTISCH CAFE,215 GREGSON DR ,,CARY,NC,27511,(919) 461-6033,2010/03/26 00:00:00+00,Restaurant,7425,-78.80332985,35.73531293,M
753122,04092016719,Firehouse Subs #917,1303 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-5328,2014/07/21 00:00:00+00,Restaurant,7438,-78.77762782,35.59227955,M
753123,04092015852,BANGKOK THAI,13200-131 NEW FALLS OF NEUSE RD ,,RALEIGH,NC,27614,(919) 554-7561,2010/12/22 00:00:00+00,Restaurant,7432,0,0,U
753124,04092013876,Bass Lake Draft House,124 Bass Lake Rd ,,HOLLY SPRINGS,NC,27540,(919) 567-3251,2002/08/20 00:00:00+00,Restaurant,7444,-78.82480349,35.65381034,M
753125,04092016730,JIMMY JOHN'S #1863,6268 GLENWOOD AVE ,STE 100,RALEIGH,NC,27612,(919) 239-4114,2014/08/12 00:00:00+00,Restaurant,7441,-78.70374515,35.85715323,M
753126,04092021223,Food Lion #1358 Deli,1121 Falls River Ave ,,RALEIGH,NC,27614,(919) 847-1640,2003/09/29 00:00:00+00,Food Stand,7448,-78.58940896,35.90603425,M
753127,04092013886,Wasabi,"107 Edinburgh South, St 135 ",,CARY,NC,27511,(919) 460-7980,2003/08/28 00:00:00+00,Restaurant,7446,-78.79910146,35.73756978,M
753128,04092015569,SHANGHAI EXPRESS,2502 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 754-9797,2010/02/12 00:00:00+00,Restaurant,7458,-78.66818044,35.78802697,M
753129,04092015610,WAFFLE HOUSE #1302,1417 E WILLIAMS ST ,,APEX,NC,27539-7700,(919) 363-9137,2010/04/28 00:00:00+00,Restaurant,7460,-78.83789587,35.71142555,M
753130,04092015474,BISCUITVILLE #184,4305 FAYETTEVILLE RD ,,GARNER,NC,27529,(919) 803-8112,2009/09/24 00:00:00+00,Restaurant,7462,0,0,U
753131,04092021981,SMOOTHIE KING #1358,4120-110 MAIN AT NORTH HILLS ST ,,RALEIGH,NC,27609,(984) 269-7823,2016/09/27 00:00:00+00,Food Stand,7474,-78.64330319,35.83654616,M
753132,04092015131,The Pit,328 W Davie ST ,,RALEIGH,NC,27601,(919) 890-4500,2008/05/14 00:00:00+00,Restaurant,7484,-78.64472372,35.77605684,M
753133,04092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,STE 100,WAKE FOREST,NC,27587,(919) 205-2500,2013/11/08 00:00:00+00,Restaurant,7498,-78.52626448,35.95102854,M
753134,04092015114,Subway #3262,1813 N Harrison AVE ,,CARY,NC,27513,(919) 678-1191,2008/04/23 00:00:00+00,Restaurant,7482,-78.76837941,35.82980559,M
753135,04092160072, THE OAKS AT MAYVIEW KITCHEN,513 E WHITAKER MILL RD ,,RALEIGH,NC,27608,(919) 828-4348,2009/10/01 00:00:00+00,Institutional Food Service,7514,-78.63296274,35.80745278,M
753136,04092021638,EDIBLE ARRANGEMENTS #391,944 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 374-2960,2011/01/07 00:00:00+00,Food Stand,7526,-78.49517843,35.96732914,M
753137,04092020237,Snoopy's # 1,1931 Wake Forest Rd,,RALEIGH,NC,27608-2731,(919) 833-0992,1991/04/29 00:00:00+00,Food Stand,7534,-78.6250208,35.8072596,M
753138,04092013867,Chili's Grill And Bar #953,8341 Brier Creek Pky,,RALEIGH,NC,27617,(919) 405-7100,2003/07/25 00:00:00+00,Restaurant,7538,-78.78491152,35.90773733,M
753139,04092021584,HARRIS TEETER #331 PRODUCE,3430 TEN TEN RD ,,CARY,NC,27518,(919) 387-8272,2009/09/24 00:00:00+00,Food Stand,7539,-78.79278417,35.70189107,M
753140,04092016161,HIBACHI 88,3416 POOLE RD ,,RALEIGH,NC,27610,(919) 231-1688,2012/04/18 00:00:00+00,Restaurant,7560,-78.57953261,35.76724571,M
753141,04092300251,HARRIS TEETER #353 MEAT & SEAFOOD,13686 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-3608,2011/02/04 00:00:00+00,Meat Market,7563,-78.51867461,36.00548951,M
753142,04092021996,H Mart Meat Department,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016/12/22 00:00:00+00,Food Stand,7582,-78.84865444,35.78921622,M
753143,04092011235,Olive Garden,4805 Capital Blvd,,RALEIGH,NC,27616-4483,(919) 954-8557,1993/03/09 00:00:00+00,Restaurant,7623,-78.58156068,35.85089434,M
753144,04092013250,Cafe Carolina #1,401 DANIELS ST ,,RALEIGH,NC,27605-1314,(919) 821-7117,2000/12/20 00:00:00+00,Restaurant,7639,-78.66157335,35.79001079,M
753145,04092110496,ROLESVILLE MIDDLE SCHOOL CAFE,4700 BURLINGTON MILLS RD ,,ROLESVILLE,NC,27571,(919) 570-2260 ext. 20288,2012/03/07 00:00:00+00,Public School Lunchrooms,7647,-78.48080273,35.9142912,M
753146,04092016061,MCDONALD'S # 16326,2900 WENDELL BLVD ,,WENDELL,NC,27591,(919) 365-3625,2011/12/09 00:00:00+00,Restaurant,7670,-78.37967246,35.79229956,M
753147,04092040295,FOODLAND 4 (WCID # 469),100 HARGETT ST ,,RALEIGH,NC,27602,(919) 329-5296,2013/07/17 00:00:00+00,Pushcarts,7741,0,0,U
753148,04092021980,KANGAROO EXPRESS #2720816,1807 N HARRISON AVE ,,CARY,NC,27513,(919) 677-1808,2016/09/30 00:00:00+00,Food Stand,7787,-78.76848558,35.83028196,M
753149,04092160011,Sunrise At North Hills Kitchen,615 Spring Forest Rd ,,RALEIGH,NC,27609,(919) 981-6100,2003/04/21 00:00:00+00,Institutional Food Service,7795,-78.62507177,35.86547258,M
753150,04092016464,SUBWAY #57792,2736 NC HWY 55 ,,CARY,NC,27519,(919) 521-8541,2013/07/16 00:00:00+00,Restaurant,7744,-78.87103723,35.78548764,M
753151,04092016671,Triple Barrel Tavern,2221 N GRASSLAND DR ,,FUQUAY VARINA,NC,27526,(919) 762-0940,2014/04/28 00:00:00+00,Restaurant,7862,-78.81032894,35.6156518,M
753152,04092040163,PNC 104 PUSHCART (WCID #119),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300 ext. 5,2005/03/24 00:00:00+00,Pushcarts,7864,-78.7229363,35.8032419,M
753153,04092015151,Namolis NY Pizzeria,5444 Apex Peakway ,,APEX,NC,27502,(919) 303-4888,2008/06/23 00:00:00+00,Restaurant,7868,-78.86537597,35.73683859,M
753154,04092016347,TROPHY BREWING CO,827 W MORGAN ST ,,RALEIGH,NC,27603,(919) 803-4849,2013/01/04 00:00:00+00,Restaurant,7870,-78.65337884,35.77970458,M
753155,04092016613,ITALIAN KITCHEN,4005 WAKE FOREST RD ,,RALEIGH,NC,27609-6842,(919) 790-2444,2014/02/06 00:00:00+00,Restaurant,7879,-78.61511172,35.8362139,M
753156,04092010674,Hardees,8000 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5634,(919) 772-9503,1991/04/03 00:00:00+00,Restaurant,7900,-78.70014716,35.665391,M
753157,04092016727,HARRIS TEETER #236 STARBUCKS,7145  O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 465-9432,2014/08/04 00:00:00+00,Restaurant,7910,-78.88824644,35.84415135,M
753158,04092016735,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,,Morrisville,NC,27560,,2014/08/12 00:00:00+00,Restaurant,7914,-78.78942259,35.86970668,M
753159,04092016744,McDonald's #5651,8305 Creedmoor  RD ,,RALEIGH,NC,27615,(919) 847-8111,2014/08/29 00:00:00+00,Restaurant,7915,-78.68140591,35.9003565,M
753160,04092013789,Hong Kong,3490-190 Kildaire Farm RD ,,RALEIGH,NC,27518,(919) 303-8439,2003/03/19 00:00:00+00,Restaurant,7794,-78.79444913,35.70342293,M
753161,04092010188,Courtyard By Marriott/morrisville/restau,2001 HOSPITALITY CT,,MORRISVILLE,NC,27560-9129,(919) 467-1434,1991/03/18 00:00:00+00,Restaurant,7920,-78.81504946,35.85903283,M
753162,04092016470,OLIVE GARDEN #4441,107 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 552-2237,2013/07/30 00:00:00+00,Restaurant,7925,-78.84948074,35.66266499,M
753163,04092017665,ALADDIN'S EATERY,4209-136 LASSITER MILL RD ,,RALEIGH,NC,27609,(919) 977-9025,2017/08/11 00:00:00+00,Restaurant,7815,-78.64419373,35.83866344,M
753164,04092014958,Papa's Subs and Pizza,511 N Main ST ,,HOLLY SPRINGS,NC,27540,(919) 557-1919,2007/09/07 00:00:00+00,Restaurant,7934,-78.83687096,35.65966057,M
753165,04092110107,Baileywick Elem Sch. Cafet.,9425 BAILEYWICK RD ,,RALEIGH,NC,27615-1912,(919) 518-0090 ext. 25644,1997/03/07 00:00:00+00,Public School Lunchrooms,7946,-78.66473135,35.90916754,M
753166,04092020040,Circle K # 8621,4400 Louisburg Rd,,RALEIGH,NC,27616-4335,(919) 790-9099,1991/05/07 00:00:00+00,Food Stand,7968,-78.57305684,35.84255138,M
753167,04092021578,CRISP,4325 GLENWOOD AVE ,STE 2038,RALEIGH,NC,27612,(919) 787-9257,2009/09/15 00:00:00+00,Food Stand,7977,-78.68184484,35.84183815,T
753168,04092017342,BURGER KING #1093,3000 Capital BLVD ,,RALEIGH,NC,27604-3334,(919) 872-2070,2016/10/18 00:00:00+00,Restaurant,7981,-78.59202903,35.82022527,M
753169,04092012262,International House Of Pancakes,1450 Us 70 Hwy ,,GARNER,NC,27529,(919) 661-2604,1998/06/22 00:00:00+00,Restaurant,7843,-78.6425865,35.72139768,T
753170,04092012858,Wang's Kitchen,3416 POOLE RD ,,RALEIGH,NC,27610-2918,(919) 250-0902,1999/01/19 00:00:00+00,Restaurant,7984,-78.57953261,35.76724571,M
753171,04092015369,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 851-6203,2009/04/09 00:00:00+00,Restaurant,7992,-78.72554709,35.79896666,M
753172,04092040244,PNC 306 PUSHCART (WCID #165),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300 ext. 5,2010/09/21 00:00:00+00,Pushcarts,7994,-78.7229363,35.8032419,M
753173,04092021805,Lowes Foods #190 Deli,930 HIGH HOUSE RD,,CARY,NC,27513-3574,(919) 467-4441,2014/07/03 00:00:00+00,Food Stand,8006,-78.82691458,35.788417,M
753174,04092017636,FULL BLOOM COFFEE AND CRAFT,141 W MAIN ST ,,GARNER,NC,27529,(919) 720-4013,2017/06/20 00:00:00+00,Restaurant,8015,-78.60641066,35.70708731,M
753175,04092010975,Cup A Joe,3100 HILLSBOROUGH ST,,RALEIGH,NC,27607-5437,(919) 828-9665,1991/10/23 00:00:00+00,Restaurant,8043,-78.67755439,35.7900473,M
753176,04092016483,VILLAGE DELI & GRILL LAKE BOONE TRAIL,2500 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 803-1245,2013/08/06 00:00:00+00,Restaurant,8059,-78.692995,35.81676997,M
753177,04092017634,RESIDENCE INN DOWNTOWN RALEIGH,616 S SALISBURY ST ,,RALEIGH,NC,27601,(919) 856-0017,2017/06/27 00:00:00+00,Restaurant,8064,-78.64078384,35.77259393,M
753178,04092022022,Harris Teeter #304 Deli/Bakery,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017/07/13 00:00:00+00,Food Stand,8065,-78.78823819,35.91915394,M
753179,04092016625,CILANTRO INDIAN CAFE',107 EDINBURGH SOUTH DR ,STE 107,CARY,NC,27511,(919) 234-1264,2014/02/21 00:00:00+00,Restaurant,8067,-78.79792507,35.7367619,M
